#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
11,Sun Sep 24 17:39:51 EDT 2017,50,0,Assignment2Suite,EmptyTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
12,Sun Sep 24 17:44:38 EDT 2017,57,7,Assignment2Suite,ContainsTest0+ ContainsTest1+ EmptyTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
13,Sun Sep 24 17:45:15 EDT 2017,57,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
14,Sun Sep 24 18:00:35 EDT 2017,57,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
15,Sun Sep 24 18:01:56 EDT 2017,57,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
16,Sun Sep 24 18:03:22 EDT 2017,57,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
17,Sun Sep 24 18:14:37 EDT 2017,57,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
18,Sun Sep 24 18:16:26 EDT 2017,57,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
19,Sun Sep 24 18:19:29 EDT 2017,57,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
20,Sun Sep 24 18:20:47 EDT 2017,61,4,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 HeightTest+ InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
21,Sun Sep 24 18:25:32 EDT 2017,61,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
22,Sun Sep 24 18:28:59 EDT 2017,61,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
23,Sun Sep 24 18:36:21 EDT 2017,61,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
24,Sun Sep 24 18:39:22 EDT 2017,73,12,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1+ EmptyTest0 FindMinMaxTest0+ FindMinMaxTest1+ HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
25,Sun Sep 24 18:41:24 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
26,Sun Sep 24 18:44:13 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
27,Sun Sep 24 18:46:24 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
28,Sun Sep 24 19:07:01 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
29,Sun Sep 24 19:07:52 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
30,Sun Sep 24 19:10:01 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
31,Sun Sep 24 19:13:46 EDT 2017,53,-20,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1- EmptyTest1 FindMinMaxTest2 RemoveTest0- RemoveTest1- RemoveTest2 RemoveTest3- RemoveTest4 RemoveTest5- RemoveTest6 RemoveTest7 SizeTest2 , ,
32,Sun Sep 24 19:14:04 EDT 2017,73,20,Assignment2Suite,ContainsTest0 ContainsTest1+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1+ RemoveTest3+ RemoveTest5+ SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
33,Sun Sep 24 19:15:23 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
34,Sun Sep 24 19:16:50 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
35,Sun Sep 24 19:43:53 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
36,Sun Sep 24 19:48:38 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
37,Sun Sep 24 19:51:02 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
38,Sun Sep 24 19:52:16 EDT 2017,69,-4,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest1- SizeTest2 , ,
39,Sun Sep 24 19:52:50 EDT 2017,73,4,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1+ , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
40,Sun Sep 24 21:50:59 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
41,Sun Sep 24 22:36:54 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
42,Mon Sep 25 15:28:15 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
43,Mon Sep 25 16:07:00 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
44,Mon Sep 25 16:32:13 EDT 2017,73,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest3 RemoveTest5 SizeTest0 SizeTest1 , ,EmptyTest1 FindMinMaxTest2 RemoveTest2 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest2 , ,
45,Mon Sep 25 19:24:51 EDT 2017,92,19,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2+ RemoveTest3 RemoveTest4+ RemoveTest5 RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1 , ,EmptyTest1 SizeTest2 , ,
46,Mon Sep 25 19:31:27 EDT 2017,92,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,EmptyTest1 SizeTest2 , ,
47,Mon Sep 25 19:31:39 EDT 2017,92,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,EmptyTest1 SizeTest2 , ,
48,Mon Sep 25 19:37:18 EDT 2017,46,-46,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1- EmptyTest1 FindMinMaxTest2- InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest2 , ,
49,Mon Sep 25 19:37:55 EDT 2017,92,46,Assignment2Suite,ContainsTest0 ContainsTest1+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1 , ,EmptyTest1 SizeTest2 , ,
