#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
13,Mon Nov 20 20:51:29 EST 2017,62,-12,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,DelEdgeTest2 EfficiencyTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4- TopoSortTest5- TopoSortTest6- TopoSortTest7 , ,
14,Mon Nov 20 22:02:36 EST 2017,62,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,DelEdgeTest2 EfficiencyTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4 TopoSortTest5 TopoSortTest6 TopoSortTest7 , ,
15,Mon Nov 20 22:24:34 EST 2017,62,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,DelEdgeTest2 EfficiencyTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4 TopoSortTest5 TopoSortTest6 TopoSortTest7 , ,
16,Mon Nov 20 23:00:44 EST 2017,62,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,DelEdgeTest2 EfficiencyTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4 TopoSortTest5 TopoSortTest6 TopoSortTest7 , ,
17,Mon Nov 20 23:16:30 EST 2017,62,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 , ,DelEdgeTest2 EfficiencyTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4 TopoSortTest5 TopoSortTest6 TopoSortTest7 , ,
18,Tue Nov 21 13:29:22 EST 2017,96,34,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2+ DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 TopoSortTest0+ TopoSortTest1+ TopoSortTest2+ TopoSortTest3+ TopoSortTest4+ TopoSortTest5+ TopoSortTest6+ TopoSortTest7+ , ,EfficiencyTest1 , ,
19,Tue Nov 21 13:37:39 EST 2017,96,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1 DelNodeTest2 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4 TopoSortTest5 TopoSortTest6 TopoSortTest7 , ,EfficiencyTest1 , ,
20,Tue Nov 21 13:41:21 EST 2017,100,4,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1+ NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4 TopoSortTest5 TopoSortTest6 TopoSortTest7 , , , ,
21,Tue Nov 21 13:54:56 EST 2017,100,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4 TopoSortTest5 TopoSortTest6 TopoSortTest7 , , , ,
22,Tue Nov 21 14:09:10 EST 2017,100,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4 TopoSortTest5 TopoSortTest6 TopoSortTest7 , , , ,
23,Tue Nov 21 14:25:35 EST 2017,100,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 TopoSortTest0 TopoSortTest1 TopoSortTest2 TopoSortTest3 TopoSortTest4 TopoSortTest5 TopoSortTest6 TopoSortTest7 , , , ,
